"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"15/2/2007","08:37:00",1.75505,0,239.54,5.4,0,0,17
"15/2/2007","08:38:00",1.74085,0,239.23,5.4,0,0,18
"15/2/2007","08:39:00",1.322,0,239.66,5.4,0,0,17
"15/2/2007","08:40:00",1.71625,0,239.12,5.4,0,0,18
"15/2/2007","08:41:00",1.31,0,238.79,5.4,0,0,17
"15/2/2007","08:42:00",1.67405,0,239.78,5.6,0,0,18
"15/2/2007","08:43:00",1.661,0.092,239.24,5.8,0,0,18
"15/2/2007","08:44:00",1.392,0.092,239.52,5.8,0,0,17
"15/2/2007","08:45:00",1.63375,0.096,240.22,5.8,0,0,18
"15/2/2007","08:46:00",1.396,0.092,239.48,5.8,0,0,17
"15/2/2007","08:47:00",1.402,0.096,240.24,5.8,0,0,18
"15/2/2007","08:48:00",1.406,0.098,240.78,5.8,0,0,18
"15/2/2007","08:49:00",1.6199,0.096,239.95,5.8,0,0,18
"15/2/2007","08:50:00",1.622,0.096,240.3,5.8,0,0,17
"15/2/2007","08:51:00",1.384,0.092,239.63,5.8,0,0,18
"15/2/2007","08:52:00",1.38,0.092,239.18,5.8,0,0,17
"15/2/2007","08:53:00",1.6255,0.13,240.1,6,0,0,18
"15/2/2007","08:54:00",1.414,0.114,237.81,5.8,0,0,17
"15/2/2007","08:55:00",1.42,0.118,238.74,6,0,0,18
"15/2/2007","08:56:00",1.416,0.118,238.67,5.8,0,0,17
"15/2/2007","08:57:00",1.6244,0.116,238.16,5.8,0,0,18
"15/2/2007","08:58:00",1.418,0.12,239.08,5.8,0,0,17
"15/2/2007","08:59:00",1.398,0.116,238.05,5.8,0,0,18
"15/2/2007","09:00:00",1.62625,0.192,238.27,6.2,0,0,17
"15/2/2007","09:01:00",1.62815,0.238,238.55,6.2,0,1,18
"15/2/2007","09:02:00",1.47,0.232,237.56,6.2,0,1,17
"15/2/2007","09:03:00",1.63165,0.232,237.72,6.2,0,1,17
"15/2/2007","09:04:00",1.482,0.238,238.41,6.2,0,2,18
"15/2/2007","09:05:00",1.6361,0.23,236.99,6.2,0,1,17
"15/2/2007","09:06:00",1.63825,0.24,238.95,6.2,0,1,17
"15/2/2007","09:07:00",1.64005,0.238,238.36,6.2,0,2,18
"15/2/2007","09:08:00",1.64095,0.144,240.01,6,0,1,17
"15/2/2007","09:09:00",1.418,0.118,241.14,5.8,0,2,18
"15/2/2007","09:10:00",1.6451,0.114,240.09,5.8,0,1,18
"15/2/2007","09:11:00",1.4,0.112,240.03,5.8,0,1,18
"15/2/2007","09:12:00",1.6487,0.114,240.33,5.8,0,2,17
"15/2/2007","09:13:00",1.394,0.11,239.51,5.8,0,1,18
"15/2/2007","09:14:00",1.65235,0.114,240.26,5.8,0,1,18
"15/2/2007","09:15:00",1.398,0.112,239.99,5.8,0,2,17
"15/2/2007","09:16:00",1.65625,0.114,240.23,5.8,0,1,18
"15/2/2007","09:17:00",1.406,0.116,240.92,5.8,0,1,18
"15/2/2007","09:18:00",1.406,0.116,240.74,5.8,0,2,17
"15/2/2007","09:19:00",1.412,0.118,241.05,5.8,0,1,18
"15/2/2007","09:20:00",1.41,0.116,240.89,5.8,0,1,18
"15/2/2007","09:21:00",1.396,0.11,239.6,5.8,0,1,18
"15/2/2007","09:22:00",1.6681,0.112,239.97,5.8,0,2,17
"15/2/2007","09:23:00",1.406,0.116,241.05,5.8,0,1,18
"15/2/2007","09:24:00",1.39,0.11,239.85,5.8,0,1,18
"15/2/2007","09:25:00",1.6685,0.116,241.06,5.8,0,1,18
"15/2/2007","09:26:00",1.4,0.116,241.06,5.8,0,1,17
"15/2/2007","09:27:00",1.384,0.108,239.51,5.8,0,2,18
"15/2/2007","09:28:00",1.66915,0.16,240.5,6,0,1,18
"15/2/2007","09:29:00",1.67105,0.218,240.76,6.2,0,1,18
"15/2/2007","09:30:00",1.6726,0.212,239.34,6,0,1,17
"15/2/2007","09:31:00",1.67465,0.216,240.14,6.2,0,1,18
"15/2/2007","09:32:00",1.512,0.26,240.16,6.4,0,2,17
"15/2/2007","09:33:00",1.68135,0.346,239.6,6.6,0,1,18
"15/2/2007","09:34:00",1.57,0.35,240.23,6.6,0,1,18
"15/2/2007","09:35:00",1.57,0.352,240.6,6.6,0,1,17
"15/2/2007","09:36:00",1.6925,0.346,239.64,6.6,0,1,18
"15/2/2007","09:37:00",1.56,0.35,240.13,6.6,0,1,18
"15/2/2007","09:38:00",1.56,0.35,240.35,6.6,0,1,17
"15/2/2007","09:39:00",1.564,0.354,240.84,6.6,0,2,18
"15/2/2007","09:40:00",1.524,0.296,240.86,6.4,0,1,18
"15/2/2007","09:41:00",1.488,0.248,240.43,6.2,0,1,18
"15/2/2007","09:42:00",1.70635,0.254,241.44,6.2,0,1,18
"15/2/2007","09:43:00",1.492,0.252,241.01,6.2,0,1,17
"15/2/2007","09:44:00",1.70665,0.242,239.5,6.2,0,1,18
"15/2/2007","09:45:00",1.7069,0.246,239.96,6.2,0,1,18
"15/2/2007","09:46:00",1.47,0.24,239.17,6.2,0,2,17
"15/2/2007","09:47:00",1.70525,0.182,239.83,6,0,1,18
"15/2/2007","09:48:00",1.70445,0.116,240.88,5.8,0,1,18
"15/2/2007","09:49:00",1.7036,0.098,240.54,5.8,0,1,17
"15/2/2007","09:50:00",1.70205,0,241.68,5.4,0,0,18
"15/2/2007","09:51:00",1.32,0,239.98,5.4,0,0,18
"15/2/2007","09:52:00",1.318,0,239.82,5.4,0,0,17
"15/2/2007","09:53:00",1.326,0,240.59,5.4,0,0,18
"15/2/2007","09:54:00",1.69425,0,240.23,5.4,0,0,18
"15/2/2007","09:55:00",1.322,0,240.28,5.4,0,0,18
"15/2/2007","09:56:00",1.328,0,240.84,5.4,0,0,17
"15/2/2007","09:57:00",1.33,0,240.92,5.4,0,0,18
"15/2/2007","09:58:00",1.6869,0,241.49,5.4,0,0,18
"15/2/2007","09:59:00",1.68485,0,241,5.4,0,0,18
"15/2/2007","10:00:00",1.68265,0,240.25,5.4,0,0,18
"15/2/2007","10:01:00",1.6809,0,240.49,5.4,0,0,17
"15/2/2007","10:02:00",1.67905,0,240.23,5.4,0,0,18
"15/2/2007","10:03:00",1.32,0,239.94,5.4,0,0,18
"15/2/2007","10:04:00",1.326,0,240.51,5.4,0,0,17
"15/2/2007","10:05:00",1.67325,0,239.86,5.4,0,0,18
"15/2/2007","10:06:00",1.6713,0,240.02,5.4,0,0,18
"15/2/2007","10:07:00",1.6696,0,239.46,5.4,0,0,17
"15/2/2007","10:08:00",1.306,0,238.5,5.4,0,0,18
"15/2/2007","10:09:00",1.318,0,239.68,5.4,0,0,17
"15/2/2007","10:10:00",1.65825,0,237.62,5.4,0,0,18
"15/2/2007","10:11:00",1.654,0,237.54,5.4,0,0,17
"15/2/2007","10:12:00",1.65155,0.106,238.35,6,0,0,17
"15/2/2007","10:13:00",1.408,0.116,238.09,5.8,0,0,18
"15/2/2007","10:14:00",1.404,0.116,237.96,5.8,0,0,17
"15/2/2007","10:15:00",1.46,0.17,238,6.2,0,0,17
"15/2/2007","10:16:00",1.482,0.22,238.59,6.2,0,0,18
"15/2/2007","10:17:00",1.472,0.214,237.79,6.2,0,0,17
"15/2/2007","10:18:00",1.63435,0.216,237.78,6.2,0,0,18
"15/2/2007","10:19:00",1.632,0.216,237.8,6.2,0,0,17
"15/2/2007","10:20:00",1.472,0.218,238.24,6.2,0,0,17
"15/2/2007","10:21:00",1.474,0.218,238.59,6.2,0,0,18
"15/2/2007","10:22:00",1.6294,0.214,237.62,6.2,0,0,17
"15/2/2007","10:23:00",1.6289,0.22,238.84,6.2,0,0,17
"15/2/2007","10:24:00",1.62895,0.222,239.24,6.2,0,0,18
"15/2/2007","10:25:00",1.468,0.218,238.58,6.2,0,0,17
"15/2/2007","10:26:00",1.46,0.2,239.51,6,0,0,18
"15/2/2007","10:27:00",1.62595,0,239.91,5.6,0,0,18
"15/2/2007","10:28:00",1.62395,0,239.48,5.4,0,0,17
"15/2/2007","10:29:00",1.6225,0,240.49,5.4,0,0,18
"15/2/2007","10:30:00",1.326,0,240.35,5.4,0,0,18
"15/2/2007","10:31:00",1.62205,0,239.38,5.4,0,0,17
"15/2/2007","10:32:00",1.62195,0,239.3,5.4,0,0,18
"15/2/2007","10:33:00",1.62165,0,239.28,5.4,0,0,17
"15/2/2007","10:34:00",1.6216,0,239.85,5.4,0,0,18
"15/2/2007","10:35:00",1.62155,0,239.93,5.4,0,0,18
"15/2/2007","10:36:00",1.314,0,239.42,5.4,0,0,17
"15/2/2007","10:37:00",1.31,0,239.06,5.4,0,0,18
"15/2/2007","10:38:00",1.322,0,240.21,5.4,0,0,17
"15/2/2007","10:39:00",1.62005,0,239.79,5.4,0,0,18
"15/2/2007","10:40:00",1.314,0,239.43,5.4,0,0,18
"15/2/2007","10:41:00",1.318,0,239.84,5.4,0,0,17
"15/2/2007","10:42:00",1.316,0,239.55,5.4,0,0,18
"15/2/2007","10:43:00",1.61955,0,240.27,5.4,0,0,18
"15/2/2007","10:44:00",1.61955,0,240.42,5.4,0,0,17
"15/2/2007","10:45:00",1.6197,0,240.48,5.4,0,0,18
"15/2/2007","10:46:00",1.334,0,241.2,5.4,0,0,18
"15/2/2007","10:47:00",1.34,0,241.82,5.4,0,0,18
"15/2/2007","10:48:00",1.336,0,241.45,5.4,0,0,18
"15/2/2007","10:49:00",1.6218,0,241.48,5.4,0,0,17
"15/2/2007","10:50:00",1.6229,0,241.84,5.4,0,0,18
"15/2/2007","10:51:00",1.406,0.078,240.37,5.8,0,0,18
"15/2/2007","10:52:00",1.626,0.124,239.9,6,0,0,18
"15/2/2007","10:53:00",1.42,0.122,239.56,5.8,0,0,17
"15/2/2007","10:54:00",1.6267,0.122,239.6,5.8,0,0,18
"15/2/2007","10:55:00",1.6257,0.122,239.78,5.8,0,0,17
"15/2/2007","10:56:00",1.62435,0.128,240.62,5.8,0,0,18
"15/2/2007","10:57:00",1.414,0.12,239.41,5.8,0,0,18
"15/2/2007","10:58:00",1.418,0.124,239.9,5.8,0,0,17
"15/2/2007","10:59:00",1.416,0.124,239.9,5.8,0,0,18
"15/2/2007","11:00:00",1.6187,0.122,239.45,5.8,0,0,18
"15/2/2007","11:01:00",1.412,0.124,239.76,5.8,0,0,17
"15/2/2007","11:02:00",1.61645,0.138,238.9,6,0,0,18
"15/2/2007","11:03:00",1.61665,0.222,239.13,6.2,0,0,17
"15/2/2007","11:04:00",1.61695,0.226,239.88,6.2,0,0,18
"15/2/2007","11:05:00",1.478,0.208,240.17,6.2,0,0,18
"15/2/2007","11:06:00",1.396,0.094,240.01,5.8,0,0,17
"15/2/2007","11:07:00",1.396,0.094,240.08,5.8,0,0,18
"15/2/2007","11:08:00",1.398,0.096,240.36,5.8,0,0,18
"15/2/2007","11:09:00",1.404,0.1,241.15,5.8,0,0,17
"15/2/2007","11:10:00",1.394,0.096,240.23,5.8,0,0,18
"15/2/2007","11:11:00",1.6251,0.1,241.27,5.8,0,0,18
"15/2/2007","11:12:00",1.398,0.098,240.89,5.8,0,0,18
"15/2/2007","11:13:00",1.392,0.096,240.28,5.8,0,0,17
"15/2/2007","11:14:00",1.62915,0,239.23,5.4,0,0,18
"15/2/2007","11:15:00",1.6292,0,240.05,5.4,0,0,18
"15/2/2007","11:16:00",1.32,0,239.96,5.4,0,0,17
"15/2/2007","11:17:00",1.32,0,239.99,5.4,0,0,18
"15/2/2007","11:18:00",1.62925,0,238.83,5.4,0,0,17
"15/2/2007","11:19:00",1.326,0,240.37,5.4,0,0,18
"15/2/2007","11:20:00",1.62945,0,239.41,5.4,0,0,18
"15/2/2007","11:21:00",1.306,0,238.52,5.4,0,0,17
"15/2/2007","11:22:00",1.302,0,238.12,5.4,0,0,18
"15/2/2007","11:23:00",1.6286,0,239.58,5.4,0,0,17
"15/2/2007","11:24:00",1.6286,0,240.34,5.4,0,0,18
"15/2/2007","11:25:00",1.328,0,240.56,5.4,0,0,18
"15/2/2007","11:26:00",1.62825,0,239.78,5.4,0,0,17
"15/2/2007","11:27:00",1.32,0,239.93,5.4,0,0,18
"15/2/2007","11:28:00",1.322,0,240.08,5.4,0,0,18
"15/2/2007","11:29:00",1.32,0,239.89,5.4,0,0,17
"15/2/2007","11:30:00",1.37,0,240.2,5.6,0,0,18
"15/2/2007","11:31:00",1.62855,0.13,240.83,6,0,0,18
"15/2/2007","11:32:00",1.432,0.126,240.43,6,0,0,17
"15/2/2007","11:33:00",1.6287,0.124,239.79,5.8,0,0,18
"15/2/2007","11:34:00",1.434,0.13,240.9,6,0,0,18
"15/2/2007","11:35:00",1.62935,0.13,241,6,0,0,18
"15/2/2007","11:36:00",1.62945,0.13,241.05,6,0,0,17
"15/2/2007","11:37:00",1.424,0.128,240.45,5.8,0,0,18
"15/2/2007","11:38:00",1.6299,0.13,240.8,5.8,0,0,18
"15/2/2007","11:39:00",1.422,0.128,240.54,5.8,0,0,18
"15/2/2007","11:40:00",1.6302,0.126,239.96,5.8,0,0,17
"15/2/2007","11:41:00",1.422,0.128,240.6,5.8,0,0,18
"15/2/2007","11:42:00",1.424,0.13,240.9,5.8,0,0,18
"15/2/2007","11:43:00",1.426,0.13,241.02,5.8,0,0,18
"15/2/2007","11:44:00",1.42,0.128,240.67,5.8,0,0,17
"15/2/2007","11:45:00",1.6235,0,240.45,5.4,0,0,18
"15/2/2007","11:46:00",1.332,0,241.18,5.4,0,0,18
"15/2/2007","11:47:00",1.334,0,241.24,5.4,0,0,18
"15/2/2007","11:48:00",1.326,0,240.59,5.4,0,0,17
"15/2/2007","11:49:00",1.6167,0,240.9,5.4,0,0,18
"15/2/2007","11:50:00",1.38,0,241.04,5.8,0,0,18
"15/2/2007","11:51:00",1.6163,0.1,240.59,5.8,0,0,18
"15/2/2007","11:52:00",1.6162,0.096,239.82,5.8,0,0,17
"15/2/2007","11:53:00",1.404,0.1,240.71,5.8,0,0,18
"15/2/2007","11:54:00",1.416,0.104,241.91,5.8,0,0,18
"15/2/2007","11:55:00",1.404,0.1,240.83,5.8,0,0,18
"15/2/2007","11:56:00",1.6229,0.098,240.53,5.8,0,0,18
"15/2/2007","11:57:00",1.414,0.106,242.03,5.8,0,0,18
"15/2/2007","11:58:00",1.62795,0.106,242.41,5.8,0,0,18
"15/2/2007","11:59:00",1.396,0.1,240.63,5.8,0,0,17
"15/2/2007","12:00:00",1.4,0.102,241.06,5.8,0,0,18
"15/2/2007","12:01:00",1.354,0,240.82,5.6,0,0,18
"15/2/2007","12:02:00",1.324,0,240.24,5.4,0,0,18
"15/2/2007","12:03:00",1.63365,0,239.82,5.4,0,0,17
"15/2/2007","12:04:00",1.6335,0,240.02,5.4,0,0,18
"15/2/2007","12:05:00",1.63325,0,239.71,5.4,0,0,17
"15/2/2007","12:06:00",1.316,0,239.47,5.4,0,0,18
"15/2/2007","12:07:00",1.6335,0,241.02,5.4,0,0,18
"15/2/2007","12:08:00",1.6336,0,240.57,5.4,0,0,18
"15/2/2007","12:09:00",1.6337,0,240.26,5.4,0,0,17
"15/2/2007","12:10:00",1.6347,0.088,239.94,5.8,0,0,18
"15/2/2007","12:11:00",1.63435,0.124,239.6,6,0,0,17
"15/2/2007","12:12:00",1.6342,0.126,240.05,5.8,0,0,18
"15/2/2007","12:13:00",1.63415,0.124,239.75,5.8,0,0,18
"15/2/2007","12:14:00",1.434,0.13,241.14,6,0,0,18
"15/2/2007","12:15:00",1.434,0.132,241.19,6,0,0,17
"15/2/2007","12:16:00",1.63385,0.124,239.82,5.8,0,0,18
"15/2/2007","12:17:00",1.6336,0.122,239.57,5.8,0,0,18
"15/2/2007","12:18:00",1.63345,0.126,240.17,5.8,0,0,17
"15/2/2007","12:19:00",1.42,0.126,240.37,5.8,0,0,18
"15/2/2007","12:20:00",1.6334,0.124,239.94,5.8,0,0,18
"15/2/2007","12:21:00",1.422,0.128,240.75,5.8,0,0,17
"15/2/2007","12:22:00",1.432,0.134,241.55,5.8,0,0,18
"15/2/2007","12:23:00",1.424,0.13,240.95,5.8,0,0,18
"15/2/2007","12:24:00",1.63235,0.062,240.51,5.6,0,0,18
"15/2/2007","12:25:00",1.332,0,241.18,5.4,0,0,18
"15/2/2007","12:26:00",1.34,0,241.83,5.4,0,0,18
"15/2/2007","12:27:00",1.63275,0,241.89,5.4,0,0,17
"15/2/2007","12:28:00",1.33,0,240.9,5.4,0,0,18
"15/2/2007","12:29:00",1.324,0,240.4,5.4,0,0,18
"15/2/2007","12:30:00",1.358,0,240.86,5.6,0,0,18
"15/2/2007","12:31:00",1.414,0.12,241.3,5.8,0,0,18
"15/2/2007","12:32:00",1.63285,0.118,240.61,5.8,0,2,17
"15/2/2007","12:33:00",1.41,0.118,240.88,5.8,0,1,18
"15/2/2007","12:34:00",1.63285,0.118,240.89,5.8,0,1,18
"15/2/2007","12:35:00",1.414,0.118,241.22,5.8,0,2,18
"15/2/2007","12:36:00",1.63325,0.116,240.27,5.8,0,1,17
"15/2/2007","12:37:00",1.6346,0.172,241.07,6.2,0,1,18
"15/2/2007","12:38:00",1.486,0.224,241.06,6.2,0,2,18
"15/2/2007","12:39:00",1.6389,0.23,242.12,6.2,0,1,18
"15/2/2007","12:40:00",1.6411,0.224,241.08,6.2,0,2,18
"15/2/2007","12:41:00",1.498,0.23,242.1,6.2,0,1,18
"15/2/2007","12:42:00",1.496,0.228,242.05,6.2,0,1,18
"15/2/2007","12:43:00",1.504,0.234,242.89,6.2,0,2,18
"15/2/2007","12:44:00",1.49,0.228,241.79,6.2,0,1,18
"15/2/2007","12:45:00",1.49,0.228,241.91,6.2,0,1,18
"15/2/2007","12:46:00",1.66665,0.23,242.47,6.2,0,2,18
"15/2/2007","12:47:00",1.6704,0.214,242.4,6.2,0,1,18
"15/2/2007","12:48:00",1.67245,0.118,241.09,5.8,0,1,17
"15/2/2007","12:49:00",1.6747,0.122,241.79,5.8,0,2,18
"15/2/2007","12:50:00",1.54,0.26,241.96,6.4,0,1,18
"15/2/2007","12:51:00",1.68035,0.256,241.74,6.4,0,1,18
"15/2/2007","12:52:00",1.68235,0.252,240.7,6.2,0,1,18
"15/2/2007","12:53:00",1.508,0.254,241.08,6.2,0,2,18
"15/2/2007","12:54:00",1.6864,0.254,241.23,6.2,0,1,18
"15/2/2007","12:55:00",1.68815,0.252,241,6.2,0,1,17
"15/2/2007","12:56:00",1.69005,0.248,240.34,6.2,0,1,18
"15/2/2007","12:57:00",1.51,0.258,241.98,6.2,0,1,18
"15/2/2007","12:58:00",1.512,0.26,242.21,6.2,0,2,18
"15/2/2007","12:59:00",1.69665,0.252,241,6.2,0,1,18
"15/2/2007","13:00:00",1.502,0.256,241.51,6.2,0,1,18
"15/2/2007","13:01:00",1.70085,0.258,241.87,6.2,0,1,18
"15/2/2007","13:02:00",1.498,0.254,241.36,6.2,0,1,17
"15/2/2007","13:03:00",1.70405,0.25,240.42,6.2,0,2,18
"15/2/2007","13:04:00",1.424,0.148,241.34,5.8,0,1,18
"15/2/2007","13:05:00",1.408,0.12,241.63,5.8,0,1,18
"15/2/2007","13:06:00",1.406,0.12,241.5,5.8,0,1,18
"15/2/2007","13:07:00",1.4,0.118,241.05,5.8,0,1,17
"15/2/2007","13:08:00",1.71225,0.12,241.39,5.8,0,1,18
"15/2/2007","13:09:00",1.71425,0.12,241.42,5.8,0,2,18
"15/2/2007","13:10:00",1.404,0.12,241.37,5.8,0,1,18
"15/2/2007","13:11:00",1.7151,0.12,241.32,5.8,0,1,18
"15/2/2007","13:12:00",1.416,0.126,242.52,5.8,0,1,18
"15/2/2007","13:13:00",1.406,0.12,241.59,5.8,0,1,18
"15/2/2007","13:14:00",1.715,0.12,241.55,5.8,0,1,18
"15/2/2007","13:15:00",1.396,0.118,240.74,5.8,0,1,17
"15/2/2007","13:16:00",1.71445,0.118,241.1,5.8,0,2,18
"15/2/2007","13:17:00",1.404,0.12,241.53,5.8,0,1,18
"15/2/2007","13:18:00",1.4,0.118,241.11,5.8,0,1,18
"15/2/2007","13:19:00",1.70805,0.116,240.44,5.8,0,1,18
"15/2/2007","13:20:00",1.7055,0.112,239.88,5.8,0,1,17
"15/2/2007","13:21:00",1.37,0.072,240.45,5.6,0,1,18
"15/2/2007","13:22:00",1.6981,0,240.68,5.4,0,0,18
"15/2/2007","13:23:00",1.324,0,240.26,5.4,0,0,17
"15/2/2007","13:24:00",1.402,0.078,240.4,5.8,0,0,18
"15/2/2007","13:25:00",1.406,0.102,241.08,5.8,0,0,18
"15/2/2007","13:26:00",1.6871,0.1,240.82,5.8,0,0,18
"15/2/2007","13:27:00",1.404,0.098,240.62,5.8,0,0,17
"15/2/2007","13:28:00",1.402,0.1,240.65,5.8,0,0,18
"15/2/2007","13:29:00",1.486,0.184,240.96,6.2,0,0,18
"15/2/2007","13:30:00",1.6861,0.234,240.95,6.2,0,0,18
"15/2/2007","13:31:00",1.508,0.236,241.14,6.2,0,0,18
"15/2/2007","13:32:00",1.502,0.234,240.67,6.2,0,0,17
"15/2/2007","13:33:00",1.508,0.238,241.43,6.2,0,0,18
"15/2/2007","13:34:00",1.6848,0.188,241.38,6,0,0,18
"15/2/2007","13:35:00",1.436,0.134,241.57,6,0,0,18
"15/2/2007","13:36:00",1.6816,0.132,241.33,6,0,0,18
"15/2/2007","13:37:00",1.432,0.132,241.27,5.8,0,0,18
"15/2/2007","13:38:00",1.43,0.132,241.23,5.8,0,0,17
"15/2/2007","13:39:00",1.42,0.128,240.45,5.8,0,0,18
"15/2/2007","13:40:00",1.6733,0.122,239.12,5.8,0,0,18
"15/2/2007","13:41:00",1.65355,0.138,241.22,3.6,0,0,7
"15/2/2007","13:42:00",1.625,0.144,241.71,1.6,0,0,0
"15/2/2007","13:43:00",0.326,0.1,240.94,1.4,0,0,0
"15/2/2007","13:44:00",0.262,0,241.47,1.2,0,0,0
"15/2/2007","13:45:00",1.5383,0,241.73,1.2,0,0,0
"15/2/2007","13:46:00",0.262,0,241.53,1.2,0,0,0
"15/2/2007","13:47:00",0.262,0,241.7,1.2,0,0,0
"15/2/2007","13:48:00",0.262,0,242.24,1.2,0,0,0
"15/2/2007","13:49:00",1.4242,0,242.4,1.2,0,0,0
"15/2/2007","13:50:00",1.39565,0,241.74,1.2,0,0,0
"15/2/2007","13:51:00",0.264,0,242.92,1.2,0,0,0
"15/2/2007","13:52:00",1.3384,0,242.99,1.2,0,0,0
"15/2/2007","13:53:00",0.264,0,242.84,1.2,0,0,0
"15/2/2007","13:54:00",1.2813,0,242.17,1.2,0,0,0
"15/2/2007","13:55:00",1.25295,0,241.93,1.2,0,0,0
"15/2/2007","13:56:00",1.2245,0,241.8,1.2,0,0,0
"15/2/2007","13:57:00",1.19595,0,241.27,1.2,0,0,0
"15/2/2007","13:58:00",1.1675,0,241.81,1.2,0,0,0
"15/2/2007","13:59:00",1.13925,0,241.53,1.2,0,0,0
"15/2/2007","14:00:00",1.11115,0,241.4,1.2,0,0,0
"15/2/2007","14:01:00",0.266,0,243.81,1.2,0,0,0
"15/2/2007","14:02:00",1.05705,0,244.69,1.2,0,0,0
"15/2/2007","14:03:00",1.03065,0,244.67,1.2,0,0,0
"15/2/2007","14:04:00",0.266,0,243.73,1.2,0,0,0
"15/2/2007","14:05:00",0.266,0,244.35,1.2,0,0,0
"15/2/2007","14:06:00",0.9453,0,244.83,1.2,0,0,0
"15/2/2007","14:07:00",0.268,0,244.44,1.2,0,0,0
"15/2/2007","14:08:00",0.294,0,244.1,1.4,0,0,0
"15/2/2007","14:09:00",0.38,0.164,245.17,1.6,0,0,0
"15/2/2007","14:10:00",0.83315,0.16,244.52,1.6,0,0,0
"15/2/2007","14:11:00",0.80685,0.25,243.71,2.2,0,0,0
"15/2/2007","14:12:00",0.448,0.266,244.39,2.2,0,0,0
"15/2/2007","14:13:00",0.446,0.264,243.83,2.2,0,0,0
"15/2/2007","14:14:00",0.7282,0.26,243.17,2,0,0,0
"15/2/2007","14:15:00",0.44,0.26,243.42,2,0,0,0
"15/2/2007","14:16:00",0.67845,0.266,244.13,2,0,0,0
"15/2/2007","14:17:00",0.438,0.262,243.75,2,0,0,0
"15/2/2007","14:18:00",0.436,0.264,244.03,2,0,0,0
"15/2/2007","14:19:00",0.60415,0.27,244.79,2,0,0,0
"15/2/2007","14:20:00",0.434,0.268,244.51,2,0,0,0
"15/2/2007","14:21:00",0.412,0.232,243.62,2,0,0,0
"15/2/2007","14:22:00",0.362,0.158,244.1,1.6,0,0,0
"15/2/2007","14:23:00",0.57115,0,244.41,1.2,0,0,0
"15/2/2007","14:24:00",0.268,0,244.49,1.2,0,0,0
"15/2/2007","14:25:00",0.57145,0,244.25,1.2,0,0,0
"15/2/2007","14:26:00",0.268,0,244.63,1.2,0,0,0
"15/2/2007","14:27:00",0.57175,0,245.21,1.2,0,0,0
"15/2/2007","14:28:00",0.268,0,244.96,1.2,0,0,0
"15/2/2007","14:29:00",0.27,0,245.31,1.2,0,0,0
"15/2/2007","14:30:00",0.268,0,244.95,1.2,0,0,0
"15/2/2007","14:31:00",0.5723,0,244.28,1.2,0,0,0
"15/2/2007","14:32:00",0.268,0,244.31,1.2,0,0,0
"15/2/2007","14:33:00",0.5725,0,244.9,1.2,0,0,0
"15/2/2007","14:34:00",0.268,0,245.18,1.2,0,0,0
"15/2/2007","14:35:00",0.268,0,244.82,1.2,0,0,0
"15/2/2007","14:36:00",0.573,0,245.48,1.2,0,0,0
"15/2/2007","14:37:00",0.27,0,245.47,1.2,0,0,0
"15/2/2007","14:38:00",0.57335,0,244.33,1.2,0,0,0
"15/2/2007","14:39:00",0.5735,0,244.64,1.2,0,0,0
"15/2/2007","14:40:00",0.266,0,244.37,1.2,0,0,0
"15/2/2007","14:41:00",0.268,0,244.51,1.2,0,0,0
"15/2/2007","14:42:00",0.268,0,244.82,1.2,0,0,0
"15/2/2007","14:43:00",0.268,0,245.24,1.2,0,0,0
"15/2/2007","14:44:00",0.27,0,245.46,1.2,0,0,0
"15/2/2007","14:45:00",0.574,0,245.41,1.2,0,0,0
"15/2/2007","14:46:00",0.57405,0,246.11,1.2,0,0,0
"15/2/2007","14:47:00",0.5741,0,245.59,1.2,0,0,0
"15/2/2007","14:48:00",0.38,0.15,245.65,1.8,0,0,0
"15/2/2007","14:49:00",0.38,0.164,245.47,1.6,0,0,0
"15/2/2007","14:50:00",0.376,0.162,245.14,1.6,0,0,0
"15/2/2007","14:51:00",0.372,0.158,244.61,1.6,0,0,0
"15/2/2007","14:52:00",0.372,0.16,244.9,1.6,0,0,0
"15/2/2007","14:53:00",0.5703,0.156,244.06,1.6,0,0,0
"15/2/2007","14:54:00",0.368,0.16,244.62,1.6,0,0,0
"15/2/2007","14:55:00",0.37,0.166,245.75,1.6,0,0,0
"15/2/2007","14:56:00",0.366,0.16,244.9,1.6,0,0,0
"15/2/2007","14:57:00",0.364,0.156,244.23,1.6,0,0,0
"15/2/2007","14:58:00",0.366,0.162,245.03,1.6,0,0,0
"15/2/2007","14:59:00",0.56105,0.228,244.95,2,0,0,0
"15/2/2007","15:00:00",0.5613,0.262,243.9,2.2,0,0,0
"15/2/2007","15:01:00",0.448,0.27,245.02,2.2,0,0,0
"15/2/2007","15:02:00",0.368,0.152,245.23,1.6,0,0,0
"15/2/2007","15:03:00",0.5643,0.128,244.85,1.6,0,0,0
"15/2/2007","15:04:00",0.56635,0.128,244.63,1.6,0,0,0
"15/2/2007","15:05:00",0.56825,0.124,243.91,1.6,0,0,0
"15/2/2007","15:06:00",0.57,0.122,243.75,1.4,0,0,0
"15/2/2007","15:07:00",0.57175,0.124,244.08,1.4,0,0,0
"15/2/2007","15:08:00",0.338,0.124,244.2,1.4,0,0,0
